Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,y_axis
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,36700,
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,1720,41700,
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,31700,
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,1720,33500,
Kia,2015,regular unleaded,191.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720,26100,
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,39900,
Kia,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,1720,28500,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,18,1720,38300,
Kia,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,21,1720,28200,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,1720,33900,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,18,1720,28700,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,1720,40100,
Kia,2016,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720,32900,
Kia,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,21,1720,25100,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,1720,43300,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,18,1720,32100,
Kia,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,21,1720,26400,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,18,1720,41500,
Kia,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,1720,31100,
Kia,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,1720,30500,
Kia,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,1720,39900,
Kia,2016,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720,41700,
Kia,2017,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,21,1720,28500,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,28990,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,33100,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,1720,40400,
Kia,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,1720,31500,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,38600,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,1720,45700,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720,43900,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,1720,30790,
Kia,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,21,1720,25400,
Kia,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,1720,34900,
Kia,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,21,1720,26700,
Kia,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720,33300,
Chevrolet,2014,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,26685,
Chevrolet,2014,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,27010,
Chevrolet,2015,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,25170,
Chevrolet,2015,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,25560,
Chevrolet,2016,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,25510,
Chevrolet,2016,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385,25120,
Chevrolet,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31,1385,14040,
Chevrolet,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30,1385,15095,
Chevrolet,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31,1385,15440,
Chevrolet,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31,1385,12270,
Chevrolet,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30,1385,13580,
Chevrolet,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30,1385,16535,
Chevrolet,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30,1385,14685,
Chevrolet,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31,1385,17285,
Chevrolet,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31,1385,15785,
Chevrolet,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31,1385,13760,
Chevrolet,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30,1385,12660,
Chevrolet,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30,1385,16185,
Chevrolet,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,1385,16325,
Chevrolet,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,1385,13000,
Chevrolet,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30,1385,14100,
Chevrolet,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30,1385,15925,
Chevrolet,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,1385,14825,
Chevrolet,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30,1385,17425,
Kia,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,21900,
Kia,2015,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720,28100,
Kia,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,25300,
Kia,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,26800,
Kia,2015,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,19,1720,29600,
Kia,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,23400,
Kia,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,23650,
Kia,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,22150,
Kia,2016,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,19,1720,31490,
Kia,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,25350,
Kia,2016,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720,29990,
Kia,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,26850,
Kia,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,21,1720,27000,
Kia,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21,1720,32500,
Kia,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,22,1720,22990,
Kia,2017,regular unleaded,237.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23,20,1720,34000,
Kia,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,22,1720,25500,
Kia,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,21,1720,24490,
Maserati,2003,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,85542,
Maserati,2003,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238,89622,
Maserati,2004,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238,89622,
Maserati,2004,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,85542,
Maserati,2005,premium unleaded (required),385.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,87252,
Maserati,2005,premium unleaded (required),385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,11,238,91415,
Audi,2015,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,52700,
Audi,2015,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60200,
Audi,2016,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,53300,
Audi,2016,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60800,
Audi,2017,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60800,
Audi,2017,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,53300,
Dodge,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,97395,
Dodge,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,120395,
Dodge,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,107385,
Dodge,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,84885,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48065,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,50955,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,42880,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48145,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37505,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,45375,
Cadillac,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,45255,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48920,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48840,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,46030,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,51730,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,43640,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,46135,
Cadillac,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37605,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37605,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48840,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,51730,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48920,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,46135,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,43640,
Cadillac,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,46030,
Chevrolet,2014,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385,43475,
Chevrolet,2015,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385,45745,
Chevrolet,2016,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,20,14,1385,46575,
Chevrolet,2004,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,41620,
Chevrolet,2005,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,42555,
Chevrolet,2006,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,39240,
Dodge,1994,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,2823,
Dodge,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2350,
Dodge,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2203,
Dodge,1995,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2575,
Dodge,1995,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,3219,
Dodge,1996,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,3044,
Dodge,1996,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,3732,
Dodge,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,21450,
Dodge,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,26,18,1851,22695,
Dodge,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,25,18,1851,23520,
Dodge,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,17,1851,22370,
Dodge,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,21735,
Dodge,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,23335,
Dodge,2005,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,27,18,1851,22980,
Dodge,2005,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,20255,
Dodge,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,23755,
Dodge,2006,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851,20825,
Cadillac,2007,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,12,1624,75010,
Cadillac,2008,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624,78775,
Cadillac,2009,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624,81795,
Cadillac,2009,premium unleaded (required),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,56345,
Cadillac,2009,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,26,17,1624,46845,
Cadillac,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,55945,
Cadillac,2010,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,68785,
Cadillac,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,50385,
Cadillac,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,46845,
Cadillac,2010,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,56345,
Cadillac,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,47280,
Cadillac,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,50820,
Cadillac,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,56380,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,54205,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,63785,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,57205,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,66785,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52000,
Chevrolet,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49000,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,54730,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,57730,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,64440,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52700,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49700,
Chevrolet,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,67440,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,58045,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49915,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,67730,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52915,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,55045,
Chevrolet,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,64730,
Plymouth,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,20,535,2000,
Plymouth,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535,2000,
Plymouth,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535,2000,
Plymouth,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20,535,2000,
Plymouth,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535,2000,
Plymouth,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535,2000,
Plymouth,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,535,2000,
Plymouth,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535,2000,
Plymouth,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,22,535,2000,
Plymouth,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535,2000,
Plymouth,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27,21,535,2000,
Plymouth,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27,21,535,2000,
Plymouth,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,535,2000,
Plymouth,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,23,535,2000,
Ferrari,2005,premium unleaded (required),532.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,9,2774,281170,
Ferrari,2005,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,9,2774,294080,
Bentley,2013,flex-fuel (premium unleaded required/E85),631.0,12.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,19,12,520,291900,
Toyota,1996,regular unleaded,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,2031,18255,
Toyota,1996,regular unleaded,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2031,14977,
Toyota,1997,regular unleaded,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,15,2031,22001,
Toyota,1997,regular unleaded,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2031,17320,
Toyota,1998,regular unleaded,225.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2031,20596,
Toyota,1998,regular unleaded,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,15,2031,25279,
Subaru,1995,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,23,15,640,2000,
Subaru,1995,regular unleaded,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,23,15,640,2000,
Subaru,1995,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,23,15,640,2230,
Subaru,1995,regular unleaded,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,23,15,640,2000,
Subaru,1996,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640,2472,
Subaru,1996,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640,2283,
Subaru,1997,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640,2749,
Subaru,1997,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640,2512,
Suzuki,1999,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,39,33,481,2000,
Suzuki,2000,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481,2000,
Suzuki,2000,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481,2000,
Suzuki,2001,regular unleaded,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,26,481,9949,
Suzuki,2001,regular unleaded,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,26,481,10949,
Suzuki,2001,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481,9299,
Suzuki,2001,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481,10299,
Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,22,481,16599,
Suzuki,2011,regular unleaded,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,29,23,481,19349,
Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,22,481,16999,
Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,22,481,18249,
